row_id,source_file,source_sheet,source_excel_row,source_file_sha256,material,temperature_C,temperature_label,frequency_Hz,core_loss_W_per_m3,waveform,waveform_code,waveform_sha256,exact_record_sha256,log_frequency_Hz,b_mean_T,b_m_T,b_pp_T,b_half_pp_T,b_rms_T,b_crest_factor,b_std_T,b_q05_T,b_q25_T,b_median_T,b_q75_T,b_q95_T,diff_max_abs_T,diff_mean_abs_T,diff_q50_abs_T,diff_q90_abs_T,diff_q95_abs_T,total_variation_T,shape_std,shape_q05,shape_q25,shape_median,shape_q75,shape_q95,shape_skew,shape_kurtosis_excess,shape_crest_factor,shape_diff_max_abs,shape_diff_mean_abs,shape_diff_q50_abs,shape_diff_q90_abs,shape_diff_q95_abs,shape_total_variation,shape_positive_slope_ratio,shape_negative_slope_ratio,shape_plateau_ratio,shape_slope_sign_changes,shape_fft_harmonic_to_fundamental,shape_fft_h1_energy_ratio,shape_fft_h2_energy_ratio,shape_fft_h3_energy_ratio,shape_fft_h4_energy_ratio,shape_fft_h5_energy_ratio,shape_fft_h6_energy_ratio,shape_fft_h7_energy_ratio,shape_fft_h8_energy_ratio,shape_fft_h9_energy_ratio,shape_fft_h10_energy_ratio,log_b_m_T,log_b_pp_T,condition_group,energy_proxy_Hz_T,near_shape_group,near_shape_quantization,q1_outer_fold,regression_outer_fold,y_pred_oof,oof_model_id,y_pred_full,full_model_id,strict_oof_lineage_pass,duplicate_row_ids,frequency_quartile,b_m_quartile,q5_region_id,full_oof_log_gap,oof_absolute_log_residual,full_oof_gap_p90,oof_residual_p90,full_oof_gap_pass,oof_residual_pass,is_oof_pareto,is_full_fit_pareto,is_observed_loss_pareto,dual_pareto_pass,region_fold_support_pass,bootstrap_region_stability_pass,candidate_bootstrap_valid_repetitions,candidate_bootstrap_pareto_rate,observed_region_jaccard_pass,single_point_eligible
附件一（训练集）.xlsx|材料1|738,附件一（训练集）.xlsx,材料1,738,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,70,70,223850,1429.962384,正弦波,1,40BD15BAB264F9398A94CC2C9C81BAFABD0B122BB6D66E1EADDAF7197F4DE078,01ABEC7C35C85E809CD843F69F4DA72409F0403E20AA87EDC9FBDF1BAA4B65F6,12.3187314637,5.56640619015e-11,0.012346785,0.024684788,0.012342394,0.00874714171277,1.41152223268,0.00874714171277,-0.0122031616,-0.00874805675,2.3e-06,0.008751,0.0121939916,7.6418e-05,4.82124765625e-05,5.34315e-05,7.50678e-05,7.573735e-05,0.049369576,0.35435352788,-0.49435958922,-0.354390599006,9.31725375133e-05,0.354509827848,0.493988100863,-0.000446400126014,-1.50234260056,1.41152223905,0.00309575273646,0.001953125,0.00216455170691,0.00304105508218,0.0030681790745,2,0.4990234375,0.5009765625,0.0361328125,2,2.01614793108e-06,0.999997965626,3.52373841255e-07,1.38657047599e-06,2.5736346633e-09,2.08516866383e-07,2.90120414614e-09,2.62604715359e-08,5.7714289292e-10,3.54953350328e-08,8.74857586826e-10,-4.39435957368,-3.70156809552,材料1|70|正弦波|53|-20,2763.82782225,near-shape-v1:0.02:305616E8A3C37EE94F93CDD1444CF75A0E93FA3BEEEA1F997EB50E1CB2488549,0.02,0,4,1524.39365083,q4-hgb-amplitude_and_condition-fold-4,1416.56101776,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|738,2,0,材料1|正弦波|70|fq2|bq0,0.0733147067088,0.063905294725,0.10683759986,0.123263615773,True,True,False,True,False,False,True,True,305,0.0131147540984,False,False
附件一（训练集）.xlsx|材料1|3143,附件一（训练集）.xlsx,材料1,3143,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,396820,51309.35938,三角波,2,E5859C02EA98BB06DE97BF8D38CB24A624200C1928A32931141DA75733C0439D,01DCEB04FBE374CA05E8DEAB00133A47CAF7EBF3452D0BE0FBA3A49361E34F0E,12.8912380563,-1.26953118157e-11,0.034723929,0.069228813,0.0346144065,0.0201935856354,1.71955241763,0.0201935856354,-0.03141937085,-0.01748353675,-2.765e-05,0.017473792,0.0315319037,0.000184627,0.000135212525391,0.000114227,0.0001730911,0.00017412885,0.138457626,0.291693368127,-0.453848180776,-0.252547111234,-0.000399399991225,0.252406350123,0.455473701574,0.00322791894778,-1.20073933932,1.71955241826,0.00266690980243,0.001953125,0.00164999217883,0.00250027542723,0.00251526557302,2,0.3974609375,0.6025390625,0.0009765625,2,0.0350570508089,0.965988134224,0.0246807491304,0.00417645859029,0.00389626079404,5.14747309595e-06,0.000705158040362,0.000184027610035,6.69470778085e-05,0.000148726863635,1.2195226363e-06,-3.36032623315,-2.67033813019,材料1|90|三角波|55|-15,13779.1495058,near-shape-v1:0.02:A9E3A633D1CCDECE5CA0E7D47B35DEBA5EDFD3620DDE5D756C5F81AD37B38EC7,0.02,3,0,52101.0876412,q4-hgb-amplitude_and_condition-fold-0,48230.2067999,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|3143,3,1,材料1|三角波|90|fq3|bq1,0.0771987623088,0.0153123488231,0.0995572085612,0.117891287822,True,True,True,True,False,True,False,True,335,1,False,False
附件一（训练集）.xlsx|材料1|980,附件一（训练集）.xlsx,材料1,980,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,177820,2931.906808,正弦波,1,9A9412FEDA8166F80CE53E878BBF91BC8C9878694A72C83BF46E553A325F1123,04EE7DFF78AAB3994EDE052237BC4392F2D07B400C4237E4F19634ED34FCD834,12.0885270817,2.14843750429e-11,0.022123259,0.044226912,0.022113456,0.0156507370339,1.4135602018,0.0156507370339,-0.0218607138,-0.01563811375,9.3e-06,0.0156563365,0.02183876115,0.000135992,8.63806875e-05,9.61705e-05,0.0001340697,0.00013521665,0.088453824,0.353873610573,-0.494285330649,-0.353588190183,0.000210278721599,0.354000217752,0.493788965608,-0.000834861514854,-1.50001379876,1.41356020317,0.00307486988918,0.001953125,0.00217447919493,0.00303140540312,0.00305733870816,2,0.4990234375,0.5009765625,0.0341796875,2,1.21819700466e-06,0.999998763763,9.33572516927e-07,2.04478390748e-10,1.62661252851e-09,2.63973284258e-07,6.01210421747e-10,1.6017720808e-08,1.20461373512e-09,9.65640433969e-10,2.94211797746e-11,-3.81112578045,-3.11842180641,材料1|90|正弦波|52|-17,3933.95791538,near-shape-v1:0.02:1169EA07786B327B877E4F28E86F502E35A338478FE2DF5713193EAEDB85B7DB,0.02,1,4,2772.91222548,q4-hgb-amplitude_and_condition-fold-4,2644.08427537,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|980,2,0,材料1|正弦波|90|fq2|bq0,0.0475557525856,0.055735336348,0.10683759986,0.123263615773,True,True,False,True,False,False,True,True,331,0,False,False
附件一（训练集）.xlsx|材料1|1047,附件一（训练集）.xlsx,材料1,1047,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,281860,25046.69085,正弦波,1,8004B5C1604707E5DC91F18B810CC6FF4930A7568991A8AB2B048C41989DA43B,0630A81BCA7D50AC8B020A95315371191D5AF2AEAECE8FF7EB3DC5BB1D038CD6,12.5491657727,5.56640601668e-11,0.03514157,0.070235489,0.0351177445,0.024854812874,1.41387385124,0.024854812874,-0.0347148803,-0.02486069925,2.50345e-05,0.02485116725,0.0346705891,0.000216714,0.000137178689453,0.0001527245,0.0002127585,0.0002147159,0.140470978,0.353878263367,-0.494264094262,-0.3539620733,0.000356435823148,0.353826356848,0.493633482702,-0.00145428827323,-1.50005526834,1.41387385348,0.00308553415212,0.001953125,0.00217446339699,0.00302921646918,0.00305708557109,2,0.4990234375,0.5009765625,0.03515625,2,3.35936309314e-06,0.999996623189,3.1030111858e-06,1.41073413962e-09,4.88496479517e-10,2.27297631474e-07,3.09121255839e-10,2.56918542389e-08,1.24176420655e-10,7.0765751829e-10,3.10891874751e-10,-3.34837051879,-2.65590155438,材料1|90|正弦波|54|-15,9905.0029202,near-shape-v1:0.02:DFDB1959BA35B91E145E9C74ACE614F3E0833549F5AD0D6C8831B0BB9FD8E2D4,0.02,4,3,23135.2586496,q4-hgb-amplitude_and_condition-fold-3,23400.3896502,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|1047,3,1,材料1|正弦波|90|fq3|bq1,0.0113943819174,0.0793806162016,0.10683759986,0.123263615773,True,True,True,True,True,True,False,True,307,1,False,False
附件一（训练集）.xlsx|材料3|1496,附件一（训练集）.xlsx,材料3,1496,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,50,50,316450,5903.122022,三角波,2,28A80823B94ED26829AE946B87071DCB7938ED2A7C1F7DAC6561CC1C75A69116,06A8DECADF3BAAAC04841AC6CF793DA3C5ECA8CCAFBC8580F49AE79FDC0388FC,12.6649205302,-7.22656249078e-11,0.015626667,0.031147027,0.0155735135,0.00907362791227,1.72220716466,0.00907362791227,-0.01411381415,-0.00785907775,-1.18e-05,0.00784932775,0.0141692225,8.231e-05,6.08340371094e-05,5.16485e-05,7.74388e-05,7.77567e-05,0.062294054,0.291316019095,-0.453135192573,-0.252321920732,-0.000378846036714,0.252008893891,0.454914126227,0.00437838304996,-1.20008750698,1.72220717263,0.00264262781806,0.001953125,0.00165821604739,0.00248623407942,0.002496440511,2,0.400390625,0.599609375,0.0009765625,2,0.0342777556052,0.966708703963,0.0237643276343,0.00442068365756,0.0038284877222,7.85890626074e-07,0.000729644527122,0.000165281084589,8.00904444907e-05,0.000147116414958,1.87319947695e-07,-4.15877640105,-3.46903647972,材料3|50|三角波|55|-19,4945.05877215,near-shape-v1:0.02:0ECEB7A4FB1CEB1D36FFA8102D9B18BEE91D40D59CEB6F47FEC03BD908D29B2E,0.02,0,1,6404.78184669,q4-hgb-amplitude_and_condition-fold-1,5800.34607841,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料3|1496,3,0,材料3|三角波|50|fq3|bq0,0.0991110229686,0.081550241311,0.0899223710084,0.10470351852,False,True,False,True,False,False,False,False,314,0,False,False
附件一（训练集）.xlsx|材料3|492,附件一（训练集）.xlsx,材料3,492,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,70,70,251170,1819.36,正弦波,1,A6BC475EDF100358D8B555BB58A2B8E1F5173D7C9233BACEDED2A274DDE3B824,07910A05DB68CB88323AEAD70163BC78BACFEC6B31E1EA21987C1C274CC78BDB,12.4338852797,2.92968750006e-08,0.01241,0.02482,0.01241,0.00878944706936,1.41192044301,0.00878944706932,-0.0122685,-0.0087875,0,0.0087825,0.0122685,8e-05,4.84765625e-05,5e-05,8e-05,8e-05,0.04964,0.354127601503,-0.494300132831,-0.354050334282,-1.1803736906e-06,0.353846523091,0.494297772084,-0.000211399581265,-1.50096646836,1.41192377621,0.00322320709106,0.001953125,0.00201450443191,0.00322320709106,0.00322320709106,2,0.4775390625,0.4775390625,0.044921875,2,9.66832873558e-07,0.999998917633,3.01512844579e-07,2.39437261185e-07,1.06576923332e-08,3.84339627846e-07,1.5203856869e-09,3.71325411112e-11,2.07571691216e-10,2.88019160455e-08,3.17395181922e-10,-4.38925267977,-3.69610549921,材料3|70|正弦波|53|-20,3117.0197,near-shape-v1:0.02:CD080414ECBB0D75784E6CB7D2F444F7D7096CB64839B956F3100D643DF2B70C,0.02,1,1,2024.21316583,q4-hgb-amplitude_and_condition-fold-1,1938.8539002,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料3|492,2,0,材料3|正弦波|70|fq2|bq0,0.0430623010308,0.106640678369,0.0944761622685,0.110247248982,True,True,False,True,True,False,True,True,312,0.144230769231,False,False
附件一（训练集）.xlsx|材料3|2622,附件一（训练集）.xlsx,材料3,2622,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,70,70,396820,2038936.938,三角波,2,DEB0BDE55F8D4825913D2792ECEDE53792984776BD108A4E898ECEA4BE3ACF42,09098CB9E0655FDC8238D65C6E346D6700F6383AE828C909404CFFF706170DA8,12.8912380563,1.95312863105e-12,0.155380477,0.309679333,0.1548396665,0.0908979096568,1.70939549201,0.0908979096568,-0.1418683176,-0.078721846,0.0001228605,0.07868800075,0.14172124945,0.000816869,0.000604842447266,0.000513216,0.0007767655,0.0007806033,0.619358666,0.293522686116,-0.458113611353,-0.254204390197,0.00039673457333,0.254095098907,0.457638706707,-0.00251879602364,-1.20400914988,1.70939549203,0.00263778984567,0.001953125,0.00165724975906,0.00250828976049,0.00252068257974,2,0.6015625,0.3984375,0.0009765625,2,0.0344696954269,0.966557341365,0.0242547792772,0.0041977986692,0.00380097316162,3.38531817291e-06,0.000686570949078,0.00017000522961,6.61400276824e-05,0.000136599348856,6.85188043253e-07,-1.86187847957,-1.17221792655,材料3|70|三角波|55|-9,61658.0808831,near-shape-v1:0.02:33C45AB3924EA772A842619A609EFF5D0D1FB7F72208E928FB1F47A499855E7A,0.02,2,0,1901928.36861,q4-hgb-amplitude_and_condition-fold-0,2017033.37539,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料3|2622,3,3,材料3|三角波|70|fq3|bq3,0.0587594735501,0.069560225552,0.0899223710084,0.10470351852,True,True,False,True,False,False,False,True,301,0.355481727575,False,False
附件一（训练集）.xlsx|材料1|892,附件一（训练集）.xlsx,材料1,892,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,90,90,99950,2992.093566,正弦波,1,D3AF982FF937041CA9058DC9C1E9AABF5A961E5BFE09CC91F1279402F2013168,098F7AAC1F04FE499EDB5589AFFD833E65B78A174BB10DC78597A76F947E17A7,11.5124253399,5.85937201536e-12,0.039458264,0.078845394,0.039422697,0.027907829613,1.41387791696,0.027907829613,-0.03899206915,-0.02790487675,3.9708e-05,0.027920159,0.03892468455,0.000243221,0.000153994910156,0.000172011,0.0002388099,0.0002409716,0.157690788,0.353956372048,-0.494538325928,-0.353918920817,0.00050361843763,0.354112746195,0.493683683591,-0.00212557705917,-1.50006224116,1.41387791717,0.00308478387463,0.001953125,0.0021816239513,0.00302883767694,0.00305625462408,2,0.498046875,0.501953125,0.03515625,2,4.68467623916e-06,0.999995289821,4.3231410611e-06,2.30222928221e-09,3.00483220894e-09,3.22239701094e-07,8.38206504968e-10,3.00844036474e-08,2.503622071e-09,4.72255346653e-10,6.78622432615e-11,-3.23251177327,-2.54026638199,材料1|90|正弦波|49|-15,3943.8534868,near-shape-v1:0.02:0EA091FB6D7385244EC4E12F989A14195AF1574B183002DD694192F87693C5AB,0.02,3,1,3425.92023961,q4-hgb-amplitude_and_condition-fold-1,3102.7112423,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|892,1,1,材料1|正弦波|90|fq1|bq1,0.0990633981231,0.135354478515,0.10683759986,0.123263615773,True,False,True,True,True,True,True,True,313,1,False,False
附件一（训练集）.xlsx|材料1|2895,附件一（训练集）.xlsx,材料1,2895,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,70,70,396820,1978770.733,三角波,2,3977F1E230B7D8B9B9058BD6AAFBA20CB3CC4568DC86531402C261990F505011,0A9DF9CF94203D7B0428A632DB1A7D30C966EDED3FBA39D0A5970F25675DAD19,12.8912380563,-9.76560846078e-13,0.17390845,0.346716404,0.173358202,0.10162468526,1.71128156073,0.10162468526,-0.15859549185,-0.0879647835,5.73685e-05,0.088037887,0.1582780033,0.000910478,0.000677180476563,0.000574022,0.0008680752,0.0008713733,0.693432808,0.293106077726,-0.457421368067,-0.253708167494,0.000165462321121,0.25391901273,0.456505667096,-0.00249903244525,-1.20322054217,1.71128156072,0.00262600208555,0.001953125,0.00165559515898,0.00250370386283,0.00251321624805,2,0.6015625,0.3984375,0.0009765625,2,0.0344885015239,0.966535709251,0.0242216674925,0.00423063046063,0.0038110180513,2.9104520621e-06,0.000691803312981,0.000169372881714,6.82482722053e-05,0.000138040112409,6.77245621553e-07,-1.74922626766,-1.05924811273,材料1|70|三角波|55|-8,69010.351129,near-shape-v1:0.02:89B17ECBBD02841ACF30689F5139FB7C6C97902B7413BB83A39AFF001BA0332C,0.02,4,2,2179216.94031,q4-hgb-amplitude_and_condition-fold-2,2103459.75504,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|2895,3,3,材料1|三角波|70|fq3|bq3,0.0353821025671,0.096489754111,0.0995572085612,0.117891287822,True,True,True,True,True,True,True,True,314,1,False,False
附件一（训练集）.xlsx|材料1|2886,附件一（训练集）.xlsx,材料1,2886,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,70,70,396820,25903.96896,三角波,2,6A9C77BE61B873779BA5307A0CFBE6E4A15E7F172247C5B7A7AB29FECB24AB53,0AA99E2607C998D048D2B042F03BFED66EEBA905AED75AFCD7E0A51225ADCF26,12.8912380563,-7.81249934537e-12,0.025043526,0.049906635,0.0249533175,0.0145484855179,1.72138371167,0.0145484855179,-0.02272293595,-0.012572832,1.66e-05,0.01257996775,0.022659234,0.000133631,9.74738964844e-05,8.23785e-05,0.0001245467,0.00012519905,0.09981327,0.291514054553,-0.455308917185,-0.251927063249,0.000332621259929,0.252070045552,0.454032495034,-0.00387182587648,-1.20010117665,1.72138371113,0.00267761991968,0.001953125,0.00165065226297,0.00249559402272,0.00250866543096,2,0.6015625,0.3984375,0,2,0.0350557946105,0.965987673938,0.0246368911668,0.00421198742116,0.00389704134588,4.45300397194e-06,0.000711702221396,0.000182333534552,6.90887757425e-05,0.000148932456868,1.03556743999e-06,-3.68713992797,-2.99760131913,材料1|70|三角波|55|-17,9937.77198732,near-shape-v1:0.02:97C419089A0A12FDF264D9820AC3B511683041FA5CFAB928F54FB9E91639D089,0.02,2,3,30619.2501065,q4-hgb-amplitude_and_condition-fold-3,25046.2030778,q4-hgb-amplitude_and_condition-full,True,附件一（训练集）.xlsx|材料1|2886,3,0,材料1|三角波|70|fq3|bq0,0.200899390556,0.167226756231,0.0995572085612,0.117891287822,False,False,True,True,True,True,False,True,310,1,False,False
